Customer_ID,Age,Gender,Income,Location,Campaign_ID,Product_Purchased,Purchase_Amount,Engagement_Score,Campaign_Channel,Campaign_Response_Time,Discount_Used,Satisfaction_Score
C1095,66,Female,79205.28,Illinois,M013,Product B,398.24,5.2,SMS,23.8,TRUE,2.9
C1096,29,Female,83121.86,California,M006,Product A,366.27,9.1,SMS,61,TRUE,1.9
C1097,64,Female,47158.73,Texas,M014,Product B,206.86,9.2,Social Media,38,TRUE,8.2
C1098,18,Male,61669.03,Illinois,M006,Product B,386.52,5.5,Push Notification,56.6,TRUE,9.3
C1099,43,Male,70113.72,New York,M003,Product C,466.56,5.2,Email,71.7,FALSE,5
C1100,31,Female,82745.21,Texas,M016,Product B,324.49,6.8,Push Notification,46.7,FALSE,2.2
C1101,55,Male,70777.35,Florida,M012,Product B,366.58,3.3,Email,20.8,TRUE,4.8
C1102,54,Non-Binary,64363.7,Florida,M014,Product D,439.66,3.6,Email,62.5,TRUE,3.5
C1103,28,Male,69998.14,Illinois,M002,Product B,429.64,1,Social Media,20.4,FALSE,5.4
C1104,53,Female,70106.53,California,M018,Product C,208.22,1.7,Email,19.5,TRUE,1.1
C1105,30,Male,46084.29,California,M007,Product A,496.27,2.6,SMS,6.2,TRUE,8.8
C1106,60,Female,62891.98,Texas,M005,Product D,62.85,6.8,SMS,6.6,FALSE,1.5
C1107,20,Male,81887.41,California,M012,Product C,494.02,2.9,Email,62.2,FALSE,4.9
C1108,50,Male,56889.65,Florida,M017,Product C,160.7,2.1,Push Notification,17.4,TRUE,7
C1109,23,Male,61941.7,Illinois,M012,Product D,248.2,6.5,Email,8.7,TRUE,6.9
C1110,67,Female,56362.25,New York,M011,Product D,447.66,6.9,SMS,26,TRUE,3.7
C1111,27,Male,25292.11,Florida,M001,Product C,159.95,1.5,Email,51.7,TRUE,5.5
C1112,22,Female,60308.85,Florida,M009,Product A,151.15,8,Email,25.1,TRUE,5.5
C1113,40,Female,64526.88,Texas,M008,Product B,339.4,6.5,Email,23,TRUE,2.2
C1114,27,Male,52312.6,California,M014,Product A,367.45,4.6,Social Media,35.7,FALSE,4.4
C1115,61,Female,42680.45,New York,M004,Product B,53.36,9.8,Email,2.5,TRUE,2.1
C1116,19,Male,46790.9,New York,M011,Product A,252.7,1.1,Push Notification,35.9,FALSE,1.5
C1117,30,Non-Binary,71462.81,California,M017,Product D,270.1,5.9,Push Notification,71.3,TRUE,1.5
C1118,57,Female,89587.87,Illinois,M008,Product D,172.33,2.4,SMS,57.8,TRUE,4.9
C1119,19,Male,80736.5,California,M001,Product D,295.75,4,Push Notification,6,TRUE,7.6
C1120,37,Male,39834.81,Illinois,M018,Product C,119.56,2.2,Social Media,47.5,FALSE,9.9
C1121,18,Male,72819.41,New York,M005,Product C,195.62,7,Push Notification,33.7,FALSE,6.1
C1122,54,Non-Binary,50052.56,Texas,M008,Product B,370.96,4.6,Push Notification,59.7,TRUE,3.7
C1123,26,Male,51265.99,Florida,M008,Product D,443.2,9.9,SMS,8,TRUE,2.9
C1124,34,Female,53070.37,New York,M009,Product C,315.22,6.9,SMS,17.5,TRUE,7.3
C1125,26,Male,70591,New York,M018,Product C,83.68,9.3,Email,57.2,TRUE,1.5
C1126,28,Female,74388.8,New York,M007,Product D,355.44,3.2,Push Notification,61.3,FALSE,3.4
C1127,32,Male,58529.53,Florida,M010,Product A,453.92,3.9,SMS,38.6,FALSE,7.2
C1128,41,Female,58783.94,Illinois,M016,Product D,276.94,4.3,Email,2.4,TRUE,5
C1129,55,Female,66963.96,Texas,M003,Product B,272.16,8.5,Social Media,64.5,FALSE,5.5
C1130,52,Female,68519.92,Texas,M010,Product D,496.14,2.9,Email,28.2,TRUE,9.8
C1131,47,Male,77643.39,Texas,M008,Product A,336.33,9.5,Email,3.8,FALSE,4.6
C1132,48,Male,40734.42,Illinois,M018,Product A,412.71,1.4,Email,59.1,FALSE,6.4
C1133,66,Male,60300.41,California,M004,Product D,340.92,9,Email,30.7,TRUE,10
C1134,22,Female,43979.63,California,M012,Product C,149.41,5.1,Push Notification,14.5,TRUE,7.2
C1135,61,Male,59235.87,Texas,M005,Product A,177.84,5.7,Email,57.9,TRUE,5.6
C1136,67,Female,56607.37,New York,M004,Product B,349.57,10,Social Media,33.5,TRUE,3.9
C1137,31,Male,59298.76,New York,M019,Product C,255.23,8.8,Email,44.2,TRUE,9.8
C1138,28,Female,48003.86,Florida,M019,Product B,231.96,9.1,Social Media,59.4,FALSE,3.6
C1139,26,Female,37690.65,California,M005,Product B,60.1,6.3,SMS,38.1,TRUE,2
C1140,51,Female,28583.44,New York,M015,Product B,447.97,9.6,Email,8.8,TRUE,9.3
C1141,29,Male,58032.3,Texas,M012,Product B,448.02,7.2,SMS,69.4,TRUE,3.9
C1142,52,Male,53534.98,Florida,M013,Product A,257.44,8.4,Social Media,21.3,FALSE,6.3
C1143,52,Male,49860.94,California,M006,Product C,365.33,7.5,Email,71.6,TRUE,6.8
C1144,18,Male,79838.23,Florida,M017,Product D,130.02,8,Push Notification,1.4,FALSE,3.3
C1145,57,Female,47108.43,New York,M020,Product A,276.71,6.7,Email,35.3,FALSE,4.8
C1146,39,Female,81252.51,Texas,M010,Product C,247.49,7.5,Push Notification,51.1,FALSE,2.4
C1147,46,Female,84357.66,Texas,M014,Product D,345.48,4.9,Push Notification,65.3,TRUE,9
C1148,25,Male,30736.49,Texas,M015,Product D,261.34,7.4,SMS,56.4,TRUE,6.3
C1149,28,Female,61385.72,New York,M010,Product A,274.3,3.5,SMS,19.1,FALSE,9
C1150,58,Female,54004.55,Illinois,M006,Product C,183.07,6.7,Push Notification,18.3,FALSE,3.3
C1151,54,Female,16322.94,Texas,M016,Product B,71.79,5.7,SMS,26.3,FALSE,6.7
C1152,31,Male,38330.38,Illinois,M002,Product B,462.66,9.1,Push Notification,8.8,TRUE,3
C1153,47,Male,71624.04,Texas,M010,Product D,55.5,7.1,Social Media,48.5,TRUE,3.6
C1154,52,Male,90287.99,Illinois,M005,Product A,176.6,6.4,Social Media,67.8,TRUE,4.3
C1155,38,Female,73540.17,California,M009,Product A,251.42,3.8,Email,46.6,FALSE,5.9
C1156,54,Female,64854.49,California,M019,Product B,193.59,8.8,SMS,38.9,TRUE,6
C1157,22,Male,59680.01,Texas,M019,Product A,298.36,1.5,Social Media,36.7,TRUE,2.8
C1158,36,Male,85239.94,Florida,M009,Product A,257.73,9.1,Social Media,43.1,TRUE,1.4
C1159,31,Female,92223.59,Florida,M016,Product C,164.96,6.9,Social Media,51.5,FALSE,7.9
C1160,43,Female,51197.36,New York,M019,Product C,89.61,2.7,Push Notification,57.4,TRUE,5.7
C1161,21,Male,30000.2,California,M020,Product D,111.89,9.1,SMS,50.6,FALSE,3.8
C1162,42,Female,28527.19,California,M004,Product C,268.84,3.9,Social Media,51.1,TRUE,1.5
C1163,62,Non-Binary,79828.21,Florida,M005,Product A,430.68,2.5,Social Media,68.6,TRUE,1.9
C1164,59,Female,59294.12,Texas,M018,Product B,95.29,3.9,SMS,64.9,TRUE,4.8
C1165,42,Male,62748.63,New York,M008,Product B,354.74,9.6,Push Notification,59.5,FALSE,5.4
C1166,35,Female,33140.24,California,M013,Product B,406.44,7.8,Social Media,4.1,TRUE,4.4
C1167,57,Female,48702.17,New York,M009,Product D,174.55,9.3,SMS,48.5,FALSE,6.1
C1168,25,Male,55567.79,California,M010,Product B,350.71,3.7,Push Notification,33.3,FALSE,8.3
C1169,56,Female,63117.58,Illinois,M004,Product C,359,1.7,SMS,44.8,TRUE,7.1
C1170,57,Female,54021.12,Illinois,M019,Product C,368.51,6.1,Social Media,49.7,FALSE,8.8
C1171,31,Female,44440.11,New York,M004,Product A,450.86,5.3,SMS,51.7,FALSE,6.5
C1172,49,Male,48231.5,Florida,M013,Product D,229.34,7.5,Email,62.7,TRUE,1.9
C1173,68,Female,78124.85,Florida,M017,Product B,159.66,5.9,SMS,65.6,TRUE,2.3
C1174,55,Female,63671.77,California,M011,Product A,294.73,4.6,Email,44.1,FALSE,4.5
C1175,50,Male,69182.35,Illinois,M002,Product B,78.15,1,Push Notification,64.5,TRUE,3.6
C1176,40,Female,46516.89,Illinois,M005,Product B,200.26,5.2,Email,55.3,TRUE,6.9
C1177,32,Female,15692.65,New York,M013,Product A,447.45,2.1,Push Notification,15.4,FALSE,6.6
C1178,50,Female,52153.44,New York,M003,Product C,289.43,9.3,SMS,3.5,TRUE,5.2
C1179,42,Male,47001.44,Florida,M019,Product A,246.5,9.3,Email,1.7,TRUE,6.8
C1180,34,Female,65235.18,Florida,M019,Product D,169.56,8.2,Email,42.7,FALSE,9.2
C1181,50,Male,109285.86,Florida,M016,Product A,162.67,2.4,Social Media,38,TRUE,5.4
C1182,64,Male,70427.49,Texas,M016,Product B,156.48,2.3,SMS,50.4,TRUE,4.1
C1183,19,Female,101039.4,Illinois,M003,Product C,423.16,6.1,SMS,60.8,TRUE,5.3
C1184,31,Male,68531.55,Illinois,M009,Product A,493.26,7.5,Email,12.7,TRUE,2.3
C1185,57,Female,50551.71,New York,M019,Product C,290.66,9.1,SMS,61.8,FALSE,1.9
C1186,57,Male,65218.74,Illinois,M001,Product C,85.93,9,Push Notification,8,FALSE,4.7
C1187,68,Male,86709.58,New York,M014,Product C,387.97,2.4,SMS,63.7,FALSE,9.3
C1188,56,Male,87443.44,Texas,M011,Product C,444.67,10,Social Media,61.4,FALSE,8.8
C1189,68,Non-Binary,51369.94,Florida,M018,Product B,469.05,2.4,Push Notification,50.5,FALSE,7.1
C1190,23,Female,63797.76,Texas,M020,Product B,332.95,8.6,Social Media,22.3,FALSE,7.5
C1191,23,Female,38561,Florida,M007,Product B,278.1,6.3,SMS,7.6,FALSE,8.7
C1192,20,Male,72370.03,Florida,M006,Product B,329.24,7.1,Push Notification,56.2,TRUE,9.2
C1193,24,Male,83300.32,New York,M012,Product B,55.83,6.4,Social Media,16.5,TRUE,6.9
C1194,68,Non-Binary,60596.99,Florida,M002,Product D,344.94,8.8,SMS,32.3,TRUE,4.5
C1195,25,Male,49989.24,Texas,M013,Product D,369.34,6.7,Social Media,38.7,TRUE,2.3
C1196,59,Male,65401.96,California,M020,Product A,374.91,8.6,Email,49.7,FALSE,1.1
C1197,69,Female,66261.89,New York,M001,Product C,303.38,2.4,Push Notification,35.6,FALSE,6.8
C1198,32,Male,61217.16,Florida,M015,Product D,365.02,8.8,Social Media,50.3,TRUE,4.6
C1199,64,Female,62680.73,Florida,M020,Product B,337.47,9.9,Email,58.8,TRUE,1.7
C1200,46,Female,57392.78,Illinois,M008,Product C,101.99,7,Push Notification,51.6,FALSE,3.5
C1201,50,Male,74939.32,New York,M018,Product B,454.27,9.8,Social Media,22.3,FALSE,5.2
C1202,69,Male,71043.41,New York,M015,Product B,330.23,3,Push Notification,64.5,TRUE,8.1
C1203,47,Male,45253.45,Texas,M008,Product A,377.51,8.5,SMS,40.1,TRUE,3.8
C1204,56,Female,44841.14,California,M002,Product C,204.3,2.5,SMS,34,TRUE,6.9
C1205,44,Female,56184.38,Texas,M011,Product B,463.66,5.6,Email,41.8,FALSE,1.4
C1206,53,Male,71052.56,Texas,M008,Product B,276.18,7,Push Notification,35.3,FALSE,9.7
C1207,46,Male,62220.86,Texas,M013,Product A,355.55,6.9,Email,54.6,TRUE,9.7
C1208,55,Female,50352.74,California,M001,Product C,478.48,7,SMS,30.9,TRUE,5.8
C1209,50,Female,63922.78,Texas,M018,Product D,462.24,3.9,Social Media,56.1,TRUE,6.9
C1210,54,Male,55037.84,New York,M005,Product C,340.16,9.8,Push Notification,55,FALSE,7.9
C1211,44,Male,73207.3,California,M001,Product B,124.58,1.1,Email,20.7,FALSE,9.7
C1212,50,Male,64995.88,Florida,M012,Product D,477.76,6.6,SMS,7.8,FALSE,5.9
C1213,21,Female,55270.83,Illinois,M005,Product A,492.86,8.8,Social Media,61.4,FALSE,7.8
C1214,39,Non-Binary,63472.78,Illinois,M016,Product A,96.53,9,SMS,13,FALSE,2.7
C1215,19,Male,79725.72,New York,M018,Product B,252.63,7.5,SMS,3.2,TRUE,2.4
C1216,27,Female,51455.55,Illinois,M002,Product C,296.72,6.2,Social Media,29.6,TRUE,7.4
C1217,22,Male,66039.85,Illinois,M015,Product B,91.44,5.1,Social Media,19,TRUE,9.3
C1218,27,Male,58943.09,Illinois,M011,Product C,135.36,5,Push Notification,16.6,TRUE,6.1
C1219,50,Male,66404.76,Florida,M010,Product A,291.97,4.8,Social Media,13.2,FALSE,5.8
C1220,55,Female,50181.53,Illinois,M003,Product B,483.39,7.3,Social Media,54.2,FALSE,6.1
C1221,30,Female,61655.03,Texas,M013,Product B,62.51,7.6,SMS,56.6,TRUE,8.9
C1222,48,Female,76617.35,New York,M013,Product D,460.6,5.6,SMS,4.3,TRUE,8.2
C1223,64,Male,45944.9,New York,M003,Product B,454.37,7.7,SMS,39.8,TRUE,8.2
C1224,53,Male,40058.92,New York,M010,Product C,435.73,5.8,Social Media,10.6,FALSE,2
C1225,62,Male,40628.17,Florida,M004,Product D,219.9,1.9,Push Notification,36.5,TRUE,7.8
C1226,41,Female,42440.06,Florida,M014,Product C,270.87,8.7,SMS,25.7,TRUE,7.9
C1227,69,Male,68929.85,Illinois,M017,Product D,231.62,8.8,SMS,15.3,FALSE,2.2
C1228,32,Female,38912.1,Texas,M001,Product A,476.41,3.4,Social Media,68.3,FALSE,5.2
C1229,46,Male,55531.57,Illinois,M015,Product C,284.61,8.1,Social Media,68.9,TRUE,1.9
C1230,25,Male,69274.34,New York,M002,Product C,86.28,5.6,Email,41,TRUE,4.6
C1231,22,Male,66249.89,Texas,M018,Product B,173.33,2.1,Social Media,14.4,TRUE,6.8
C1232,46,Male,54216.62,New York,M007,Product A,257.91,4.6,SMS,42.4,FALSE,3
C1233,64,Male,62863.86,Texas,M013,Product D,479.1,1.7,Social Media,66.9,TRUE,2.2
C1234,21,Male,61607.18,California,M003,Product D,306.03,8.1,Email,27.8,TRUE,6.7
C1235,29,Female,56636.39,Florida,M003,Product A,363.23,2.8,Push Notification,10.8,FALSE,8.4
C1236,62,Female,56837.48,Florida,M013,Product B,89.83,2.5,Email,50.3,TRUE,2.4
C1237,19,Male,93531.41,New York,M004,Product C,444.8,2.9,Push Notification,47.6,TRUE,9.1
C1238,44,Male,72139.66,New York,M016,Product C,292.56,3,Push Notification,1.1,FALSE,7.6
C1239,48,Male,97209.76,California,M008,Product B,464.55,7.1,SMS,61.6,FALSE,7.1
C1240,68,Male,52545.55,Illinois,M008,Product D,250.46,6.7,Social Media,47.9,FALSE,2.1
C1241,68,Male,58725.5,Texas,M016,Product B,357.39,2.2,Social Media,14.9,TRUE,9.4
C1242,53,Female,40018.11,California,M002,Product C,261.88,7.5,Email,1.2,FALSE,5.3
C1243,53,Male,47856.5,California,M009,Product A,114.15,4.1,Social Media,70,TRUE,5.8
C1244,43,Male,88528.7,New York,M013,Product D,172.42,5.1,Push Notification,54.6,TRUE,5.6
C1245,60,Male,52169.49,New York,M012,Product B,80.27,2.1,SMS,26.9,TRUE,5.8
C1246,44,Male,88789.22,Illinois,M002,Product C,248.12,7.4,SMS,31.7,FALSE,8.4
C1247,22,Female,41349.57,Illinois,M009,Product D,342.2,4.4,Push Notification,39.3,FALSE,1.9
C1248,37,Male,44197.96,New York,M001,Product B,159.67,6.7,Push Notification,52,FALSE,5.4
C1249,28,Male,54881.53,Florida,M006,Product A,270.67,4.8,Push Notification,13.3,FALSE,6.5
C1250,27,Female,59043.75,Illinois,M002,Product D,256.54,1.4,Push Notification,14.9,TRUE,2.1
C1251,57,Male,73846.31,California,M003,Product A,290.04,7.3,Social Media,4.4,TRUE,6.2
C1252,55,Female,66761.56,New York,M015,Product C,133.06,6,Push Notification,71,TRUE,5.6
C1253,23,Female,53755.27,Texas,M007,Product D,290.29,4.9,Social Media,63.2,TRUE,3
C1254,25,Male,58000.26,Texas,M013,Product A,213.89,2.8,SMS,40.3,FALSE,3.3
C1255,40,Female,55214.06,Florida,M016,Product B,178.72,6.6,Social Media,31.5,TRUE,1.8
C1256,64,Male,46280.19,New York,M013,Product A,313.69,3.5,Push Notification,17.9,TRUE,7.3
C1257,43,Female,46680.56,California,M012,Product C,116.62,4.9,Email,43.2,FALSE,2.3
C1258,63,Male,75418.26,Florida,M017,Product B,455.3,1.5,Email,50,TRUE,8.1
C1259,60,Male,32577.53,California,M011,Product A,470.68,8,Social Media,49.9,TRUE,9
C1260,29,Female,84260.38,Texas,M007,Product D,347.27,1.8,Email,1.5,TRUE,3.2
C1261,43,Female,54855.09,California,M013,Product A,186.42,9,SMS,50.8,FALSE,3.3
C1262,30,Non-Binary,48412.37,Texas,M010,Product D,331.7,8.8,Social Media,62.5,FALSE,2.1
C1263,57,Female,71096.39,Illinois,M010,Product D,320.69,9.7,Email,9.2,FALSE,5.9
C1264,35,Male,82278.25,Texas,M013,Product A,226.06,9.2,SMS,54.6,TRUE,9.7
C1265,42,Male,76764.49,Texas,M019,Product C,179.26,9.7,Social Media,59.4,TRUE,3.2
C1266,50,Male,67527.78,Florida,M017,Product D,125.8,9,Social Media,20.6,TRUE,2.4
C1267,64,Male,76302.95,Florida,M020,Product C,147.82,2,Social Media,51.6,TRUE,6.5
C1268,57,Male,34252.54,New York,M007,Product D,343.86,4.9,Social Media,7.9,FALSE,8.7
C1269,60,Female,52172.54,New York,M004,Product D,448.65,1.7,Push Notification,47.1,TRUE,8.8
C1270,29,Male,46332.45,Texas,M017,Product A,223.23,5.9,Email,37.2,TRUE,4.1
C1271,61,Male,78369.58,Illinois,M004,Product D,104.85,5.8,Social Media,61.3,TRUE,8.1
C1272,53,Male,54247.83,New York,M018,Product B,55.76,9.3,Social Media,33.1,TRUE,6.3
C1273,65,Female,72681.1,Texas,M020,Product A,232.66,9.7,Email,31.4,TRUE,7.6
C1274,21,Female,68037.85,Florida,M008,Product B,154.66,3.3,Email,67.3,TRUE,7.1
C1275,22,Female,47065.4,New York,M008,Product B,195.15,6.2,SMS,67.3,FALSE,2.1
C1276,54,Male,51195.63,New York,M016,Product D,158.75,5.2,Email,3.5,TRUE,4.2
C1277,25,Female,79407.27,Texas,M015,Product C,348.87,5.9,Social Media,35.5,TRUE,7.9
C1278,59,Male,48367.76,Texas,M018,Product A,337.33,5.8,Push Notification,12.4,TRUE,7.8
C1279,66,Female,61873.01,California,M019,Product C,460.54,9.2,Email,20.4,FALSE,2.1
C1280,45,Female,48261.88,California,M006,Product A,364.89,9.1,Push Notification,48.3,FALSE,5.2
C1281,48,Male,55290.72,Illinois,M009,Product B,124.22,2.1,Social Media,10.2,TRUE,8.8
C1282,26,Female,59307.57,New York,M016,Product D,388.22,4.1,Email,1.8,TRUE,8.1
C1283,68,Female,48257,California,M009,Product D,131.57,7.8,Push Notification,52.6,FALSE,6.2
C1284,46,Male,45593.3,Texas,M020,Product D,301.37,7.2,SMS,46.5,TRUE,2.9
C1285,31,Female,64294.1,New York,M017,Product C,84.69,6.7,SMS,65.1,TRUE,3.9
C1286,57,Male,47328.94,California,M004,Product D,71.3,9.9,SMS,39.5,TRUE,6.9
C1287,58,Male,47840.14,Illinois,M015,Product D,258.9,4,SMS,68.1,FALSE,8
C1288,39,Male,45914.2,Illinois,M011,Product C,97.24,5.6,Push Notification,44.3,TRUE,6.5
C1289,28,Male,58831.38,Illinois,M014,Product C,188,9.8,Push Notification,28.5,TRUE,4.6
C1290,40,Female,74155.52,Illinois,M017,Product D,202.48,7.3,Push Notification,44.2,FALSE,6.2
C1291,18,Male,82597.93,Texas,M013,Product D,396.24,6.8,Push Notification,54.2,TRUE,1
C1292,63,Female,49111.23,Illinois,M009,Product B,199.71,2.4,SMS,25.7,TRUE,7.6
C1293,54,Male,92254.66,Florida,M016,Product D,272.44,3.2,Push Notification,27.4,FALSE,8.6
C1294,38,Non-Binary,44929.43,Illinois,M008,Product C,397.66,4.4,Email,45.7,TRUE,1.4
C1295,43,Female,76253.23,California,M014,Product A,142.2,5.2,Social Media,33.3,FALSE,4.6
C1296,63,Female,49174.55,New York,M015,Product D,412.2,5.5,Email,38.4,FALSE,8.6
C1297,53,Male,46936.15,California,M007,Product A,424.31,9.1,Push Notification,70.7,FALSE,6.4
C1298,40,Male,48828.66,New York,M011,Product D,494.98,2,Push Notification,4.1,TRUE,5.4
C1299,18,Male,59213.28,Texas,M003,Product D,249.82,3.2,SMS,47,TRUE,1.8
C1300,68,Female,68699.58,New York,M007,Product B,216.79,2.3,SMS,66.5,TRUE,7.6
C1301,57,Female,70048.02,Florida,M005,Product D,365.9,7.6,Social Media,17.8,TRUE,7.2
C1302,32,Male,45840.22,Illinois,M009,Product C,76.17,9.7,SMS,16.1,TRUE,6.3
C1303,38,Male,45155.11,California,M020,Product D,67.89,9,Email,26.8,TRUE,1.5
C1304,64,Female,46250.42,New York,M019,Product A,200.75,7.5,SMS,6.3,TRUE,6.8
C1305,26,Male,58329.68,California,M013,Product D,378.28,1.2,SMS,40.8,TRUE,1.5
C1306,26,Female,56847.67,Illinois,M019,Product C,102.4,4.1,Social Media,46.8,FALSE,8.4
C1307,27,Female,45747.37,Texas,M016,Product D,336,8.8,Push Notification,59.2,FALSE,8.8
C1308,69,Female,64044.06,Illinois,M002,Product A,171.28,6.9,SMS,5.7,TRUE,5.8
C1309,43,Male,93938.53,Texas,M001,Product D,343.25,2.9,Push Notification,32,FALSE,8.6
C1310,58,Male,52429.27,California,M003,Product B,255.64,5.2,Email,56.7,TRUE,4.6
C1311,52,Female,53497.32,Texas,M012,Product D,101.82,1.8,Push Notification,55.5,TRUE,3.6
C1312,69,Female,68394.92,Texas,M006,Product A,161.28,5.7,SMS,6.2,TRUE,5.4
C1313,42,Male,51617.76,Texas,M002,Product A,148.87,9.1,Push Notification,1.8,FALSE,6
C1314,43,Male,70034.47,Texas,M016,Product A,124.06,1.3,Email,56.6,FALSE,7.9
C1315,28,Female,49221.86,Texas,M005,Product B,260.76,6.5,SMS,10.8,TRUE,6.4
C1316,55,Female,87481.79,New York,M012,Product D,479.6,3.1,Email,42,TRUE,8.7
C1317,19,Female,65171.62,Texas,M004,Product A,346.14,9.9,SMS,7.7,FALSE,9.4
C1318,24,Non-Binary,50699.66,Texas,M014,Product B,426.2,1.6,Social Media,22,TRUE,5.7
C1319,35,Male,51169.62,Illinois,M017,Product B,491.49,6.6,Email,12.2,TRUE,7.5
C1320,44,Male,52293,Illinois,M012,Product A,293.28,3.3,SMS,53.3,TRUE,5.3
C1321,51,Female,80591.24,Illinois,M013,Product C,157.13,8.9,Email,48.8,TRUE,9.2
C1322,44,Female,40968.73,Texas,M017,Product D,467.51,2.1,SMS,10.6,TRUE,1.3
C1323,34,Male,49980.87,Illinois,M020,Product A,364.54,4.9,Social Media,5.2,TRUE,7.5
C1324,60,Male,51575.09,New York,M015,Product D,481.52,2.7,Push Notification,34.1,FALSE,5.5
C1325,61,Female,59764.68,California,M009,Product B,342.96,8.2,Push Notification,14.9,FALSE,1.6
C1326,68,Male,55933.35,Illinois,M010,Product D,398.82,4.2,Social Media,1.6,FALSE,7.7
C1327,41,Male,37631.58,Illinois,M006,Product C,450.79,2.7,Social Media,19.8,TRUE,4.5
C1328,42,Female,54002.66,New York,M017,Product D,391.66,7.5,Push Notification,16.3,TRUE,5.7
C1329,24,Female,58506.74,Florida,M012,Product A,303.19,8.4,Email,49.6,TRUE,7.4
C1330,69,Female,50578.53,Florida,M009,Product A,262.36,5.2,Social Media,62.1,TRUE,3.3
C1331,23,Male,70301.63,New York,M002,Product A,420.52,4.4,Push Notification,17.9,FALSE,3.6
C1332,41,Female,73791.13,Illinois,M016,Product D,397.39,6.7,Push Notification,16.8,FALSE,4.2
C1333,50,Female,58824.2,California,M016,Product A,214.89,6.9,Push Notification,28.5,FALSE,7.7
C1334,66,Female,63458.12,Illinois,M001,Product D,274.25,6.9,Email,13.3,FALSE,9.8
C1335,46,Female,27584.16,New York,M011,Product D,335.75,3.5,Email,68.2,TRUE,4.3
C1336,60,Male,53683.46,New York,M003,Product A,62.77,9.5,Social Media,18.3,FALSE,6.5
C1337,39,Male,75072.33,Texas,M002,Product C,161.41,2.9,Email,7.6,TRUE,3.9
C1338,43,Male,53648.45,New York,M014,Product A,162.6,4.4,Email,40.5,FALSE,8.9
C1339,45,Male,48941.07,Texas,M001,Product B,447.45,3.6,Email,39.2,TRUE,9.4
C1340,67,Female,94165.33,New York,M006,Product B,199.17,9.4,Email,45.9,FALSE,2.7
C1341,38,Female,87286.16,Texas,M007,Product C,295.31,8.5,Social Media,69.6,FALSE,6.9
C1342,66,Female,67013.62,Texas,M002,Product B,424.21,8.3,Email,24,TRUE,9.2
C1343,24,Female,77083.66,Illinois,M002,Product C,166.86,1,Social Media,26.5,TRUE,5.3
C1344,34,Male,26610.97,Texas,M015,Product D,105.69,7.2,Social Media,24.9,FALSE,4
C1345,37,Male,48186.73,Florida,M005,Product B,476.76,3.1,Email,45.6,FALSE,9.2
C1346,58,Male,52950.63,New York,M013,Product C,367.11,9.7,Email,43.9,FALSE,3.3
C1347,66,Male,56460.3,California,M019,Product A,129.67,5.8,Social Media,38.5,FALSE,2.9
C1348,37,Male,52650.84,New York,M019,Product B,418.87,6.1,Social Media,26.9,FALSE,8.9
C1349,39,Female,21749.61,Illinois,M015,Product B,404.21,4.2,Social Media,31.4,FALSE,6.7
C1350,45,Non-Binary,65790.37,Illinois,M001,Product C,426.89,5.8,Push Notification,57.3,TRUE,2.7
C1351,57,Male,68154.81,Texas,M003,Product D,174.3,7.7,Email,44.3,TRUE,6.8
C1352,66,Male,84028.48,Illinois,M018,Product C,251.86,6.1,Push Notification,51.9,FALSE,8.9
C1353,24,Female,48175.36,Illinois,M017,Product C,362.15,6.8,Push Notification,20.6,TRUE,1.8
C1354,18,Male,46947.55,New York,M008,Product B,225.8,5.3,Email,65.7,TRUE,3.3
C1355,49,Female,19800.23,Florida,M011,Product C,81.49,7.4,SMS,3.5,TRUE,6.4
